id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
38715469,Home in Taito City · ★4.63 · 2 bedrooms · 3 beds · 1 bath,296017273,Toshiko,,Taito Ku,35.71519,139.76772,Entire home/apt,25429,1,62,2023-06-28,1.54,1,90,29,M130022788
38786374,Rental unit in Nakano City · ★4.72 · 2 bedrooms · 2 beds · 1 bath,17228309,ZenHOMES,,Nakano Ku,35.6988,139.67285,Entire home/apt,15000,2,18,2023-06-20,0.42,11,40,12,M130020019
38803482,Rental unit in Sumida City · ★4.72 · 1 bedroom · 2 beds · 1 bath,214640453,Hanako,,Sumida Ku,35.70229,139.8127,Entire home/apt,7900,2,32,2023-05-28,0.70,40,39,16,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第152号
38729719,Rental unit in Adachi ku · ★4.54 · 1 bedroom · 2 beds · 1 bath,291246694,Smile Inn Tokyo,,Adachi Ku,35.74717,139.80827,Entire home/apt,7346,2,41,2023-06-05,0.99,1,143,21,Hotels and Inns Business Act | 東京都足立区保健所 | 31足足保生生収第404号
38810996,Home in Sumida City · 5 bedrooms · 4 beds · 4.5 baths,21504159,Michi,,Sumida Ku,35.71103,139.81812,Entire home/apt,50000,2,0,,,21,59,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第191号
38732151,Rental unit in 豊島区 · ★5.0 · 1 bedroom · 2 beds · 1 private bath,128821251,Akira,,Itabashi Ku,35.73939,139.70198,Private room,5260,1,12,2021-06-13,0.26,28,0,0,
38832314,Rental unit in Edogawa City · ★4.81 · 2 bedrooms · 2 beds · 1 bath,99144775,Yo,,Edogawa Ku,35.70641,139.84653,Entire home/apt,13571,3,16,2023-06-22,0.36,2,278,9,M130021109
39040465,Aparthotel in Kita City · ★4.78 · 5 bedrooms · 14 beds · 3 baths,299206258,Satellite Tokyo,,Toshima Ku,35.73666,139.75026,Entire home/apt,59143,2,45,2023-06-17,1.01,4,273,16,Hotels and Inns Business Act | 東京都北区保健所 | 31北健生環き第30号
38837370,Home in Katsushika City · ★4.75 · 3 bedrooms · 5 beds · 1.5 baths,297339086,Koji,,Katsushika Ku,35.71867,139.86353,Entire home/apt,100000,2,8,2020-02-21,0.18,2,90,0,M130021061
39040923,Rental unit in Taito City · ★4.77 · Studio · 2 beds · 1.5 baths,241166766,Tokyo Kuramae,,Taito Ku,35.70568,139.79314,Entire home/apt,9774,1,83,2023-06-14,1.87,17,142,44,Hotels and Inns Business Act | 東京都台東区台東保健所 | 30台台健生環き第254号
38838175,Rental unit in Taito City · ★4.83 · 2 bedrooms · 3 beds · 1 bath,197190511,Hiroyuki,,Taito Ku,35.71628,139.78725,Entire home/apt,14086,3,52,2023-06-20,1.15,4,28,37,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10114号
39041471,Rental unit in Shinjuku City · ★3.67 · Studio · 3 beds · 1 bath,230910892,Risa & Kei,,Shinjuku Ku,35.69893,139.69242,Entire home/apt,8429,30,3,2022-06-30,0.07,38,45,1,M130020556
39044825,Rental unit in Kita City · ★4.35 · 1 bedroom · 2 beds · 1 bath,253559407,Eri,,Kita Ku,35.74947,139.74633,Entire home/apt,10021,1,20,2023-03-18,0.45,31,178,4,Hotels and Inns Business Act | 東京都北区保健所 | ３北健生環き第３４号
38838552,Bungalow in Taito City · 1 bedroom · 4 beds · 1 bath,104756500,Kaneko,,Taito Ku,35.71127,139.78043,Entire home/apt,13000,2,1,2019-10-07,0.02,2,0,0,M130020355
39045202,Rental unit in Kita City · ★4.38 · 1 bedroom · 3 beds · 1 bath,253559407,Eri,,Kita Ku,35.74839,139.74457,Entire home/apt,11993,1,32,2023-06-18,0.71,31,103,12,Hotels and Inns Business Act | 東京都北区保健所 | ３北健生環き第３４号
38838852,Hostel in 千代田区 · ★4.42 · 1 bedroom · 1 bed · 2 shared baths,297354724,Manga Art Hotel,,Chiyoda Ku,35.6945,139.76567,Shared room,5839,1,71,2023-06-05,1.56,4,360,51,Hotels and Inns Business Act | 千代田区千代田保健所長 渡部裕之 | 30千千保生環き第79号
39045523,Rental unit in Kita City · ★4.35 · 2 bedrooms · 3 beds · 2 baths,253559407,Eri,,Kita Ku,35.74782,139.74484,Entire home/apt,17086,1,26,2023-06-18,0.59,31,51,9,M130020466
38839254,Hostel in 千代田区 · ★4.65 · 1 bedroom · 1 bed · 2 shared baths,297354724,Manga Art Hotel,,Chiyoda Ku,35.69487,139.76488,Shared room,5420,1,135,2023-06-26,3.00,4,363,94,Hotels and Inns Business Act | 千代田区千代田保健所長 渡部裕之 | 30千千保生環き第80号
39061800,Rental unit in Kita City · ★4.60 · Studio · 1 bath,68939316,Scott,,Kita Ku,35.73639,139.75113,Entire home/apt,12786,2,15,2023-05-31,0.33,14,202,8,M130020308
38854927,Rental unit in Taito City · ★4.74 · Studio · 3 beds · 1 bath,197190511,Hiroyuki,,Taito Ku,35.71626,139.78725,Entire home/apt,13814,3,38,2023-06-22,0.85,4,118,30,Hotels and Inns Business Act | 東京都台東区台東保健所 | 31台台健生環き第10114号
39062156,Rental unit in Kita City · ★4.60 · 1 bedroom · 2 beds · 1 shared bath,68939316,Scott,,Toshima Ku,35.73693,139.74966,Private room,12250,2,10,2023-05-24,0.55,14,231,8,
38855301,Rental unit in Minato City · ★4.72 · 1 bedroom · 2 beds · 1 bath,297514455,Yuki,,Minato Ku,35.673,139.73773,Entire home/apt,15570,2,54,2023-02-15,1.22,2,30,9,M130019872
39062669,Rental unit in Kita City · ★4.71 · 1 bedroom · 2 beds · 1 bath,68939316,Scott,,Kita Ku,35.73647,139.75191,Entire home/apt,10071,2,14,2023-06-02,0.31,14,181,9,M130020309
39064534,Condo in Shinjuku City · 1 bedroom · 2 beds · 1 bath,240574838,Mari,,Shinjuku Ku,35.69843,139.69307,Entire home/apt,60000,2,2,2020-03-26,0.05,2,166,0,M130020572
38856709,Condo in Shinjuku City · ★4.93 · 1 bedroom · 2 beds · 1 bath,60606373,Sho,,Shinjuku Ku,35.685795,139.723434,Entire home/apt,13857,1,160,2023-06-15,3.54,4,35,63,Hotels and Inns Business Act | 新宿区保健所衛生課 | 30新保衛環境第228号
38858788,Condo in Shinjuku City · ★4.94 · 1 bedroom · 1 bed · 1 bath,60606373,Sho,,Shinjuku Ku,35.685795,139.723434,Entire home/apt,11814,1,139,2023-06-15,3.07,4,57,67,Hotels and Inns Business Act | 新宿区保健所衛生課 | 30新保衛環境第228号
39065042,Rental unit in Kita City · ★4.67 · 3 bedrooms · 5 beds · 3 baths,70438155,MingJuan,,Kita Ku,35.73692,139.75162,Entire home/apt,29259,2,3,2023-01-02,0.07,8,0,1,M130019166
38858994,Condo in Shinjuku City · ★4.90 · 1 bedroom · 1 bed · 1 bath,60606373,Sho,,Shinjuku Ku,35.685795,139.723434,Entire home/apt,10786,1,100,2023-06-24,2.20,4,52,51,Hotels and Inns Business Act | 新宿区保健所衛生課 | 30新保衛環境第228号
38859564,Condo in Shinjuku City · ★4.89 · 1 bedroom · 1 bed · 1 bath,60606373,Sho,,Shinjuku Ku,35.685795,139.723434,Entire home/apt,10229,1,95,2023-06-18,2.10,4,54,47,Hotels and Inns Business Act | 新宿区保健所衛生課 | 30新保衛環境第228号
39089199,Home in Shinjuku City · ★4.95 · 4 bedrooms · 8 beds · 2 baths,34622264,Tanuki,,Shinjuku Ku,35.71333,139.68346,Entire home/apt,59286,1,41,2023-06-21,0.93,2,189,27,M130019353
38874850,Rental unit in Akiruno · ★4.81 · 1 bedroom · 2 beds · 1 bath,38919757,Max Masaking,,Akiruno Shi,35.72863,139.28562,Entire home/apt,5400,1,48,2023-05-16,1.06,8,162,16,M130014392
39090803,Rental unit in Toshima City · ★4.72 · 1 bedroom · 2 beds · 1 bath,221304985,Trust,,Toshima Ku,35.73598,139.72158,Entire home/apt,7286,2,39,2023-06-17,0.87,3,1,16,M130020611
38878826,Aparthotel in Sumida City · 2 bedrooms · 14 beds · 4 baths,204921681,Tei,,Sumida Ku,35.71058,139.81348,Private room,120000,2,2,2020-12-19,0.05,3,0,0,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第419号
39095785,Rental unit in Sumida City · ★5.0 · Studio · 1 bath,35258613,Yuri,,Sumida Ku,35.70451,139.81331,Entire home/apt,12000,2,7,2023-06-15,0.20,20,0,6,Hotels and Inns Business Act | 墨田区保健所長　北村　淳子 | 29墨福衛生環第259号
38883039,Home in Taito City · ★4.56 · 1 bedroom · 2 beds · 1 bath,104756500,Kaneko,,Taito Ku,35.71226,139.77975,Entire home/apt,19143,3,27,2023-05-29,0.59,2,86,9,M130020355
39097045,Rental unit in Sumida City · ★4.74 · Studio · 1 bath,35258613,Yuri,,Sumida Ku,35.70654,139.81332,Entire home/apt,12000,2,27,2023-06-05,0.60,20,0,21,Hotels and Inns Business Act | 墨田区保健所長　北村　淳子 | 29墨福衛生環第259号
38883590,Rental unit in Itabashi City · ★4.74 · 1 bedroom · 2 beds · 1 bath,296961205,ジイン,,Itabashi Ku,35.74926,139.70853,Entire home/apt,12000,1,61,2023-06-22,1.38,2,284,25,M130007992
39099213,Home in Sumida City · ★4.73 · 3 bedrooms · 6 beds · 1 bath,297536882,Sugita,,Sumida Ku,35.70264,139.80146,Entire home/apt,31000,1,81,2023-06-24,1.80,4,136,31,M130019935
38884240,Rental unit in Kita City · ★4.66 · 1 bedroom · 3 beds · 1 bath,236443900,Ayako,,Kita Ku,35.73512,139.75499,Entire home/apt,11269,2,47,2023-06-25,1.04,2,310,20,M130020381
38907289,Rental unit in Kita City · ★4.72 · 1 bedroom · 2 beds · 1 bath,68939316,Scott,,Kita Ku,35.73834,139.75107,Entire home/apt,13143,2,18,2023-06-13,0.40,14,113,12,M130019154
39116808,Hostel in 豊島区 · 1 bedroom · 5 beds · 1 private bath,291686177,サクラホテル池袋,,Toshima Ku,35.73489,139.70995,Private room,37857,1,0,,,11,73,0,Hotels and Inns Business Act | 豊島区池袋保健所長 | 19豊池保衛環き第70号
38909835,Rental unit in Kita City · ★4.71 · 1 bedroom · 2 beds · 1 private bath,68939316,Scott,,Kita Ku,35.73825,139.75162,Private room,11157,2,7,2023-06-21,0.25,14,152,5,
39117350,Rental unit in Nakano City · ★4.19 · 1 bedroom · 2 beds · 1 bath,221304985,Trust,,Nakano Ku,35.71378,139.67368,Entire home/apt,7486,2,53,2023-06-21,1.19,3,5,27,M130021046
38911456,Rental unit in Kita City · ★4.42 · 1 bedroom · 2 beds · 1 bath,68939316,Scott,,Toshima Ku,35.7366,139.75024,Entire home/apt,12179,2,12,2023-06-24,0.27,14,149,8,M130019156
39120396,Condo in Shinjuku City · ★4.44 · 3 bedrooms · 4 beds · 1.5 baths,34150273,Yuko,,Shinjuku Ku,35.69571,139.69746,Entire home/apt,22043,2,27,2023-06-11,0.62,2,24,18,M130021001
38911765,Rental unit in Kita City · ★4.83 · 1 bedroom · 2 beds · 1 private bath,68939316,Scott,,Kita Ku,35.73682,139.75159,Private room,9943,2,18,2023-06-18,0.41,14,179,16,
38913494,Rental unit in Shinjuku City · ★4.40 · 1 bedroom · 1 bed · 1 private bath,298034580,Meagan,,Shinjuku Ku,35.70234,139.69545,Private room,8357,1,48,2023-05-31,1.05,1,82,16,
39126223,Rental unit in 八王子市 · ★4.93 · 1 bedroom · 1 bed · 1 bath,172315948,Yuko,,Hachioji Shi,35.63047,139.31005,Entire home/apt,3480,1,69,2023-06-23,1.58,3,1,19,M130020330
38914150,Rental unit in Shinjuku City · ★4.23 · 1 bedroom · 1 bed · 1 bath,144246778,BIG House,,Shinjuku Ku,35.70347,139.69737,Entire home/apt,8000,1,35,2023-06-17,0.79,20,45,19,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第213号
39136533,Rental unit in Shinjuku City · ★4.73 · 1 bedroom · 2 beds · 1 bath,294212985,Akemi,,Shinjuku Ku,35.69714,139.71041,Entire home/apt,11402,2,52,2023-06-25,1.18,14,35,36,M130019899
38914563,Rental unit in Shinjuku City · ★3.83 · 1 bedroom · 1 bed · 1 bath,144246778,BIG House,,Shinjuku Ku,35.70407,139.69605,Entire home/apt,8000,1,12,2023-05-21,0.28,20,56,3,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
39136761,Rental unit in Katsushika City · 1 bedroom · 1 bed · 1 private bath,298195173,Takeo,,Katsushika Ku,35.75547,139.84854,Private room,4800,3,0,,,1,26,0,
38914729,Rental unit in Shinjuku City · ★4.36 · 1 bedroom · 1 bed · 1 bath,144246778,BIG House,,Shinjuku Ku,35.70232,139.69688,Entire home/apt,8000,1,39,2023-06-20,0.89,20,35,22,Hotels and Inns Business Act | 東京都新宿保健所 | 30新保衛環第213号
39138423,Rental unit in Shinjuku City · ★4.47 · 1 bedroom · 2 beds · 1 bath,300205491,Iori,,Shinjuku Ku,35.69949,139.70333,Entire home/apt,7523,1,32,2023-03-29,0.75,1,0,4,M130021262
38921397,Rental unit in Sumida City · ★4.64 · 6 bedrooms · 1 bed · 1 bath,214640453,Hanako,,Sumida Ku,35.70326,139.81384,Entire home/apt,7900,2,22,2023-05-06,0.49,40,126,8,Hotels and Inns Business Act | 墨田区保健所 | 31墨福衛生環第403号
39142570,Home in 品川区 · ★4.74 · 3 bedrooms · 7 beds · 2 baths,173962342,Akihiro,,Shinagawa Ku,35.61653,139.72281,Entire home/apt,30271,1,43,2023-06-11,0.97,11,128,15,Hotels and Inns Business Act | 東京都品川区保健所 | 31品保生環き第57号
38936994,Rental unit in Meguro City · ★4.46 · 1 bedroom · 1 bed · 1.5 baths,298230439,Makoto,,Meguro Ku,35.63138,139.71045,Entire home/apt,11657,1,35,2022-01-18,0.79,4,0,0,Hotels and Inns Business Act | 目黒区保健所長 | 目健衛環き第52号
39158390,Loft in 渋谷区 · ★4.47 · 2 bedrooms · 2 beds · 1 bath,300389692,Reina,,Shibuya Ku,35.65478,139.70152,Entire home/apt,23571,2,19,2023-06-29,0.43,3,30,6,M130007812
38940114,Home in Suginami City · ★4.32 · 2 bedrooms · 7 beds · 1 bath,183877565,UI Home Company,,Suginami Ku,35.72461,139.62201,Entire home/apt,27386,2,25,2023-06-22,0.79,45,126,18,Hotels and Inns Business Act | 東京都杉並区保健所 | 第114号
39160664,Home in Sumida City · ★4.84 · 3 bedrooms · 5 beds · 1 bath,300407268,Henri,,Sumida Ku,35.73794,139.82036,Entire home/apt,40029,2,94,2023-06-22,2.09,2,299,27,Hotels and Inns Business Act | 東京都墨田区保健所 | ３１墨福衛生環第２１４号
39161782,Home in Katsushika City · ★4.69 · 2 bedrooms · 4 beds · 1 bath,300415190,Riko,,Katsushika Ku,35.73091,139.8353,Entire home/apt,29500,5,70,2023-06-16,1.58,1,324,29,Hotels and Inns Business Act | 葛飾区保健所長 | ３１葛保生衛第２００号
38943221,Rental unit in Minato-City · ★4.65 · 1 bedroom · 4 beds · 1 bath,298267413,隆史,,Minato Ku,35.65146,139.74661,Entire home/apt,43501,1,240,2023-06-26,5.38,1,279,53,Hotels and Inns Business Act | 港区みなと保健所 | 31港み生環き第137号
39168079,Rental unit in Sumida City · ★5.0 · 2 bedrooms · 3 beds · 1 bath,299502136,Hj,,Shinjuku Ku,35.69626,139.70618,Entire home/apt,20000,2,17,2020-03-17,0.38,1,0,0,Special Economic Zoning Act | 30墨福衛生環第311号
39170202,Home in Ota City · ★5.0 · 2 bedrooms · 1 bed · 1 bath,300489871,立東,,Ota Ku,35.580621199433004,139.72964134295896,Entire home/apt,13643,4,30,2023-06-24,0.68,1,103,14,Special Economic Zoning Act | 31健生発第　11585号
38959817,Rental unit in Arakawa City · ★4.79 · 1 bedroom · 1 bed · 1.5 baths,254040248,Shunsuke,,Arakawa Ku,35.7486,139.77893,Entire home/apt,9429,1,33,2023-06-25,0.73,2,246,23,Hotels and Inns Business Act | 荒川区保健所 | ３０荒保衛環き（三）第２４号
39178907,Rental unit in Ota City · ★4.64 · 3 bedrooms · 3 beds · 1 bath,275420344,Park Residence Omori,,Ota Ku,35.58545,139.731,Entire home/apt,28714,2,15,2023-05-26,0.33,2,78,6,Special Economic Zoning Act | 31健生発第11431号
38961284,Home in Shinjuku City · 4 bedrooms · 2 beds · 4 baths,231273877,青梅,,Shinjuku Ku,35.70018,139.70329,Entire home/apt,40000,2,2,2023-05-18,0.05,27,76,1,Hotels and Inns Business Act | 東京都新宿区保健所 | 第H31-116号
38961586,Rental unit in Shinjuku City · ★4.25 · 2 bedrooms · 2 beds · 2 baths,231273877,青梅,,Shinjuku Ku,35.69958,139.70321,Entire home/apt,24286,2,8,2023-06-26,0.18,27,103,5,Hotels and Inns Business Act | 東京都新宿区保健所 | 第H31-116号
38961722,Rental unit in Shinjuku City · ★4.45 · 2 bedrooms · 2 beds · 2 baths,231273877,青梅,,Shinjuku Ku,35.6981,139.70348,Entire home/apt,22143,2,11,2023-06-21,0.25,27,60,5,Hotels and Inns Business Act | 東京都新宿区保健所 | 第H31-116号
39187364,"Home in Ota-ku, · ★4.83 · 2 bedrooms · 3 beds · 1.5 baths",57032843,Aki,,Ota Ku,35.57385,139.73288,Entire home/apt,19800,2,12,2021-12-27,0.27,1,329,0,Special Economic Zoning Act | 31健生発第11444号
38981353,Rental unit in 中央区 · ★4.80 · 1 bedroom · 2 beds · 1 bath,26107414,Bruce,,Chuo Ku,35.67137,139.76888,Entire home/apt,43617,1,65,2023-06-06,1.44,22,165,30,Hotels and Inns Business Act | 東京都中央区保健所 | 30 中保生環き 第106号
39188951,Home in Nerima City · ★4.92 · 1 bedroom · 2 beds · Private half-bath,287994369,美恵子,,Nerima Ku,35.75225,139.60412,Private room,8000,1,12,2023-04-18,0.79,1,0,9,
38989325,Rental unit in Itabashi City · ★4.38 · 1 bedroom · 3 beds · 1 bath,296961205,ジイン,,Itabashi Ku,35.74787,139.70919,Entire home/apt,8846,1,13,2020-02-29,0.29,2,0,0,M130017499
39003954,Condo in Setagaya City · ★4.86 · 2 bedrooms · 6 beds · 2 baths,298882669,Akiko,,Setagaya Ku,35.64485,139.67018,Entire home/apt,78429,2,65,2023-05-27,1.44,1,262,20,Hotels and Inns Business Act | 世田谷区世田谷保健所 | 31世保生環き第113号
39189248,Rental unit in Kita City · ★4.40 · 1 bedroom · 3 beds · 1 bath,253559407,Eri,,Kita Ku,35.74981,139.74422,Entire home/apt,13636,1,20,2023-04-08,0.44,31,82,1,Hotels and Inns Business Act | 東京都北区保健所 | ３北健生環き第３４号
39005234,Home in Sumida City · ★4.66 · 2 bedrooms · 3 beds · 1 bath,298871352,Satoshi,,Sumida Ku,35.70713,139.81635,Entire home/apt,17571,2,80,2023-06-19,1.83,1,114,34,Hotels and Inns Business Act | 東京都墨田区保健所 | 31墨福衛生環第247号
39190078,Rental unit in Kita City · ★4.42 · 1 bedroom · 3 beds · 1 bath,253559407,Eri,,Kita Ku,35.74951,139.74449,Entire home/apt,13307,1,31,2023-06-23,0.69,31,93,12,Hotels and Inns Business Act | 東京都北区保健所 | ３北健生環き第３４号
39006597,Rental unit in Shinjuku City · ★4.39 · 1 bedroom · 2 beds · 1 bath,240574838,Mari,,Shinjuku Ku,35.69927,139.69377,Entire home/apt,20143,1,44,2023-04-23,0.98,2,82,21,M130020572
39190529,Rental unit in Kita City · ★4.47 · 1 bedroom · 3 beds · 1 bath,253559407,Eri,,Kita Ku,35.74945,139.7445,Entire home/apt,13636,1,43,2023-06-13,0.96,31,99,13,Hotels and Inns Business Act | 東京都北区保健所 | ３北健生環き第３４号
39011309,Rental unit in Taito City · ★4.74 · 3 bedrooms · 5 beds · 1 bath,292115979,一遊,,Taito Ku,35.72014,139.78813,Entire home/apt,24000,2,23,2023-06-19,0.51,11,56,15,M130019978
39195141,Rental unit in Sumida City · ★4.77 · 1 bedroom · 1 bed · 1 bath,299176279,Nao,,Sumida Ku,35.70929,139.81607,Entire home/apt,12571,2,69,2023-06-18,1.54,14,42,32,M130017196
39011437,Home in 豊島区 · ★5.0 · 3 bedrooms · 4 beds · 2 baths,288253478,坛,,Toshima Ku,35.73585,139.71276,Entire home/apt,28929,2,3,2020-02-12,0.07,1,0,0,M130020406
39195184,Rental unit in Sumida City · ★4.74 · 1 bedroom · 1 bed · 1 bath,299176279,Nao,,Sumida Ku,35.70734,139.81571,Entire home/apt,11571,2,68,2023-05-27,1.52,14,79,27,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第156号
39015401,Home in Katsushika City · ★4.92 · 2 bedrooms · 2 beds · 3 baths,178965087,Yoshihito,,Katsushika Ku,35.74952,139.87117,Entire home/apt,14903,1,13,2023-05-28,0.29,3,123,4,Hotels and Inns Business Act | 東京都葛飾区保健所 | 31葛保生衛第178号
39020842,Rental unit in Ota City · ★4.50 · 1 bedroom · 4 beds · 1 bath,283157058,YUMIKO&YASUTAKA(Yas),,Ota Ku,35.55112,139.71513,Entire home/apt,9149,2,48,2023-06-10,1.08,2,126,24,Special Economic Zoning Act | 31健生発第11404号
39195195,Rental unit in Sumida City · ★4.75 · 1 bedroom · 1 bed · 1 bath,299176279,Nao,,Sumida Ku,35.709,139.81588,Entire home/apt,11857,2,101,2023-06-11,2.24,14,37,31,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第155号
39195207,Rental unit in Sumida City · ★4.84 · 1 bedroom · 1 bed · 1 bath,299176279,Nao,,Sumida Ku,35.70891,139.81447,Entire home/apt,11714,2,74,2023-05-29,1.65,14,64,31,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第154号
